,Name,Author,Year,Content,Century
301,An Essay Concerning Human Understanding,John Locke,1690,"ns to seek all occasions to acknowledge a long train of favours I have received from your lordship; favours, though great and important in themselves, yet made much more so by the forwardness, concern, and kindness, and other obliging circumstances, that never failed to accompany them. To all this you are pleased to add that which gives yet more weight and relish to all the rest: you vouchsafe to continue me in some degrees of your esteem, and allow me a place in your good thoughts, I had almost said friendship. This, my lord, your words and actions so constantly show on all occasions, even to others when I am absent, that it is not vanity in me to mention what everybody knows: but it would be want of good manners not to acknowledge what so many are witnesses of, and every day tell me I am indebted to your lordship for. I wish they could as easily assist my gratitude, as they convince me of the great and growing engagements it has to your lordship. This I am sure, I should write of the UNDERSTANDING without having any, if I were not extremely sensible of them, and did not lay hold on this opportunity to testify to the world how much I am obliged to be, and how much I am,  MY LORD,  Your Lordship’s most humble and most obedient servant,  JOHN LOCKE  2 Dorset Court, 24th of May, 1689     THE EPISTLE TO THE READER  READER,  I have put into thy hands what has been the diversion of some of my idle and heavy hours. If it has the good luck to prove so of any of thine, and thou hast but half so much pleasure in reading as I had in writing it, thou wilt as little think thy money, as I do my pains, ill bestowed. Mistake not this for a commendation of my work; nor conclude, because I was pleased with the doing of it, that therefore I am fondly taken with it now it is done. He that hawks at larks and sparrows has no less sport, though a much less considerable quarry, than he that flies at nobler game: and he is little acquainted with the subject of this treatise—the UNDERSTANDI",17
302,An Essay Concerning Human Understanding,John Locke,1690,"NG—who does not know that, as it is the most elevated faculty of the soul, so it is employed with a greater and more constant delight than any of the other. Its searches after truth are a sort of hawking and hunting, wherein the very pursuit makes a great part of the pleasure. Every step the mind takes in its progress towards Knowledge makes some discovery, which is not only new, but the best too, for the time at least.  For the understanding, like the eye, judging of objects only by its own sight, cannot but be pleased with what it discovers, having less regret for what has escaped it, because it is unknown. Thus he who has raised himself above the alms-basket, and, not content to live lazily on scraps of begged opinions, sets his own thoughts on work, to find and follow truth, will (whatever he lights on) not miss the hunter’s satisfaction; every moment of his pursuit will reward his pains with some delight; and he will have reason to think his time not ill spent, even when he cannot much boast of any great acquisition.  This, Reader, is the entertainment of those who let loose their own thoughts, and follow them in writing; which thou oughtest not to envy them, since they afford thee an opportunity of the like diversion, if thou wilt make use of thy own thoughts in reading. It is to them, if they are thy own, that I refer myself: but if they are taken upon trust from others, it is no great matter what they are; they are not following truth, but some meaner consideration; and it is not worth while to be concerned what he says or thinks, who says or thinks only as he is directed by another. If thou judgest for thyself I know thou wilt judge candidly, and then I shall not be harmed or offended, whatever be thy censure. For though it be certain that there is nothing in this Treatise of the truth whereof I am not fully persuaded, yet I consider myself as liable to mistakes as I can think thee, and know that this book must stand or fall with thee, not by any opinion I ",17
303,An Essay Concerning Human Understanding,John Locke,1690,"have of it, but thy own. If thou findest little in it new or instructive to thee, thou art not to blame me for it. It was not meant for those that had already mastered this subject, and made a thorough acquaintance with their own understandings; but for my own information, and the satisfaction of a few friends, who acknowledged themselves not to have sufficiently considered it.  Were it fit to trouble thee with the history of this Essay, I should tell thee, that five or six friends meeting at my chamber, and discoursing on a subject very remote from this, found themselves quickly at a stand, by the difficulties that rose on every side. After we had awhile puzzled ourselves, without coming any nearer a resolution of those doubts which perplexed us, it came into my thoughts that we took a wrong course; and that before we set ourselves upon inquiries of that nature, it was necessary to examine our own abilities, and see what OBJECTS our understandings were, or were not, fitted to deal with. This I proposed to the company, who all readily assented; and thereupon it was agreed that this should be our first inquiry. Some hasty and undigested thoughts, on a subject I had never before considered, which I set down against our next meeting, gave the first entrance into this Discourse; which having been thus begun by chance, was continued by intreaty; written by incoherent parcels; and after long intervals of neglect, resumed again, as my humour or occasions permitted; and at last, in a retirement where an attendance on my health gave me leisure, it was brought into that order thou now seest it.  This discontinued way of writing may have occasioned, besides others, two contrary faults, viz., that too little and too much may be said in it. If thou findest anything wanting, I shall be glad that what I have written gives thee any desire that I should have gone further. If it seems too much to thee, thou must blame the subject; for when I put pen to paper, I thought all I should h",17
304,An Essay Concerning Human Understanding,John Locke,1690,"ave to say on this matter would have been contained in one sheet of paper; but the further I went the larger prospect I had; new discoveries led me still on, and so it grew insensibly to the bulk it now appears in. I will not deny, but possibly it might be reduced to a narrower compass than it is, and that some parts of it might be contracted, the way it has been writ in, by catches, and many long intervals of interruption, being apt to cause some repetitions. But to confess the truth, I am now too lazy, or too busy, to make it shorter. I am not ignorant how little I herein consult my own reputation, when I knowingly let it go with a fault, so apt to disgust the most judicious, who are always the nicest readers. But they who know sloth is apt to content itself with any excuse, will pardon me if mine has prevailed on me, where I think I have a very good one. I will not therefore allege in my defence, that the same notion, having different respects, may be convenient or necessary to prove or illustrate several parts of the same discourse, and that so it has happened in many parts of this: but waiving that, I shall frankly avow that I have sometimes dwelt long upon the same argument, and expressed it different ways, with a quite different design. I pretend not to publish this Essay for the information of men of large thoughts and quick apprehensions; to such masters of knowledge I profess myself a scholar, and therefore warn them beforehand not to expect anything here, but what, being spun out of my own coarse thoughts, is fitted to men of my own size, to whom, perhaps, it will not be unacceptable that I have taken some pains to make plain and familiar to their thoughts some truths which established prejudice, or the abstractedness of the ideas themselves, might render difficult. Some objects had need be turned on every side; and when the notion is new, as I confess some of these are to me; or out of the ordinary road, as I suspect they will appear to others, it is not",17
305,An Essay Concerning Human Understanding,John Locke,1690," one simple view of it that will gain it admittance into every understanding, or fix it there with a clear and lasting impression. There are few, I believe, who have not observed in themselves or others, that what in one way of proposing was very obscure, another way of expressing it has made very clear and intelligible; though afterwards the mind found little difference in the phrases, and wondered why one failed to be understood more than the other. But everything does not hit alike upon every man’s imagination. We have our understandings no less different than our palates; and he that thinks the same truth shall be equally relished by every one in the same dress, may as well hope to feast every one with the same sort of cookery: the meat may be the same, and the nourishment good, yet every one not be able to receive it with that seasoning; and it must be dressed another way, if you will have it go down with some, even of strong constitutions. The truth is, those who advised me to publish it, advised me, for this reason, to publish it as it is: and since I have been brought to let it go abroad, I desire it should be understood by whoever gives himself the pains to read it. I have so little affection to be in print, that if I were not flattered this Essay might be of some use to others, as I think it has been to me, I should have confined it to the view of some friends, who gave the first occasion to it. My appearing therefore in print being on purpose to be as useful as I may, I think it necessary to make what I have to say as easy and intelligible to all sorts of readers as I can. And I had much rather the speculative and quick-sighted should complain of my being in some parts tedious, than that any one, not accustomed to abstract speculations, or prepossessed with different notions, should mistake or not comprehend my meaning.  It will possibly be censured as a great piece of vanity or insolence in me, to pretend to instruct this our knowing age; it amounting to",17
306,An Essay Concerning Human Understanding,John Locke,1690," little less, when I own, that I publish this Essay with hopes it may be useful to others. But, if it may be permitted to speak freely of those who with a feigned modesty condemn as useless what they themselves write, methinks it savours much more of vanity or insolence to publish a book for any other end; and he fails very much of that respect he owes the public, who prints, and consequently expects men should read, that wherein he intends not they should meet with anything of use to themselves or others: and should nothing else be found allowable in this Treatise, yet my design will not cease to be so; and the goodness of my intention ought to be some excuse for the worthlessness of my present. It is that chiefly which secures me from the fear of censure, which I expect not to escape more than better writers. Men’s principles, notions, and relishes are so different, that it is hard to find a book which pleases or displeases all men. I acknowledge the age we live in is not the least knowing, and therefore not the most easy to be satisfied. If I have not the good luck to please, yet nobody ought to be offended with me. I plainly tell all my readers, except half a dozen, this Treatise was not at first intended for them; and therefore they need not be at the trouble to be of that number. But yet if any one thinks fit to be angry and rail at it, he may do it securely, for I shall find some better way of spending my time than in such kind of conversation. I shall always have the satisfaction to have aimed sincerely at truth and usefulness, though in one of the meanest ways. The commonwealth of learning is not at this time without master-builders, whose mighty designs, in advancing the sciences, will leave lasting monuments to the admiration of posterity: but every one must not hope to be a Boyle or a Sydenham; and in an age that produces such masters as the great Huygenius and the incomparable Mr. Newton, with some others of that strain, it is ambition enough to be empl",17
307,An Essay Concerning Human Understanding,John Locke,1690,"oyed as an under-labourer in clearing the ground a little, and removing some of the rubbish that lies in the way to knowledge;—which certainly had been very much more advanced in the world, if the endeavours of ingenious and industrious men had not been much cumbered with the learned but frivolous use of uncouth, affected, or unintelligible terms, introduced into the sciences, and there made an art of, to that degree that Philosophy, which is nothing but the true knowledge of things, was thought unfit or incapable to be brought into well-bred company and polite conversation. Vague and insignificant forms of speech, and abuse of language, have so long passed for mysteries of science; and hard and misapplied words, with little or no meaning, have, by prescription, such a right to be mistaken for deep learning and height of speculation, that it will not be easy to persuade either those who speak or those who hear them, that they are but the covers of ignorance, and hindrance of true knowledge. To break in upon the sanctuary of vanity and ignorance will be, I suppose, some service to human understanding; though so few are apt to think they deceive or are deceived in the use of words; or that the language of the sect they are of has any faults in it which ought to be examined or corrected, that I hope I shall be pardoned if I have in the Third Book dwelt long on this subject, and endeavoured to make it so plain, that neither the inveterateness of the mischief, nor the prevalency of the fashion, shall be any excuse for those who will not take care about the meaning of their own words, and will not suffer the significancy of their expressions to be inquired into.  I have been told that a short Epitome of this Treatise, which was printed in 1688, was by some condemned without reading, because INNATE IDEAS were denied in it; they too hastily concluding, that if innate ideas were not supposed, there would be little left either of the notion or proof of spirits. If any one tak",17
308,An Essay Concerning Human Understanding,John Locke,1690,"e the like offence at the entrance of this Treatise, I shall desire him to read it through; and then I hope he will be convinced, that the taking away false foundations is not to the prejudice but advantage of truth, which is never injured or endangered so much as when mixed with, or built on, falsehood. In the Second Edition I added as followeth:—  The bookseller will not forgive me if I say nothing of this New Edition, which he has promised, by the correctness of it, shall make amends for the many faults committed in the former. He desires too, that it should be known that it has one whole new chapter concerning Identity, and many additions and amendments in other places. These I must inform my reader are not all new matter, but most of them either further confirmation of what I had said, or explications, to prevent others being mistaken in the sense of what was formerly printed, and not any variation in me from it.  I must only except the alterations I have made in Book II. chap. xxi.  What I had there written concerning Liberty and the Will, I thought deserved as accurate a view as I am capable of; those subjects having in all ages exercised the learned part of the world with questions and difficulties, that have not a little perplexed morality and divinity, those parts of knowledge that men are most concerned to be clear in. Upon a closer inspection into the working of men’s minds, and a stricter examination of those motives and views they are turned by, I have found reason somewhat to alter the thoughts I formerly had concerning that which gives the last determination to the Will in all voluntary actions. This I cannot forbear to acknowledge to the world with as much freedom and readiness; as I at first published what then seemed to me to be right; thinking myself more concerned to quit and renounce any opinion of my own, than oppose that of another, when truth appears against it. For it is truth alone I seek, and that will always be welcome to me, when or fro",17
309,An Essay Concerning Human Understanding,John Locke,1690,"m whencesoever it comes. But what forwardness soever I have to resign any opinion I have, or to recede from anything I have writ, upon the first evidence of any error in it; yet this I must own, that I have not had the good luck to receive any light from those exceptions I have met with in print against any part of my book, nor have, from anything that has been urged against it, found reason to alter my sense in any of the points that have been questioned. Whether the subject I have in hand requires often more thought and attention than cursory readers, at least such as are prepossessed, are willing to allow; or whether any obscurity in my expressions casts a cloud over it, and these notions are made difficult to others’ apprehensions in my way of treating them; so it is, that my meaning, I find, is often mistaken, and I have not the good luck to be everywhere rightly understood.  Of this the ingenious author of the Discourse Concerning the Nature of Man has given me a late instance, to mention no other. For the civility of his expressions, and the candour that belongs to his order, forbid me to think that he would have closed his Preface with an insinuation, as if in what I had said, Book II. ch. xxvii, concerning the third rule which men refer their actions to, I went about to make virtue vice and vice virtue, unless he had mistaken my meaning; which he could not have done if he had given himself the trouble to consider what the argument was I was then upon, and what was the chief design of that chapter, plainly enough set down in the fourth section and those following. For I was there not laying down moral rules, but showing the original and nature of moral ideas, and enumerating the rules men make use of in moral relations, whether these rules were true or false: and pursuant thereto I tell what is everywhere called virtue and vice; which “alters not the nature of things,” though men generally do judge of and denominate their actions according to the esteem and ",17
310,Romeo and Juliet,William Shakespeare,1597,"naked weapon is out: quarrel, I will back thee.  GREGORY. How? Turn thy back and run?  SAMPSON. Fear me not.  GREGORY. No, marry; I fear thee!  SAMPSON. Let us take the law of our sides; let them begin.  GREGORY. I will frown as I pass by, and let them take it as they list.  SAMPSON. Nay, as they dare. I will bite my thumb at them, which is disgrace to them if they bear it.  ABRAM. Do you bite your thumb at us, sir?  SAMPSON. I do bite my thumb, sir.  ABRAM. Do you bite your thumb at us, sir?  SAMPSON. Is the law of our side if I say ay?  GREGORY. No.  SAMPSON. No sir, I do not bite my thumb at you, sir; but I bite my thumb, sir.  GREGORY. Do you quarrel, sir?  ABRAM. Quarrel, sir? No, sir.  SAMPSON. But if you do, sir, I am for you. I serve as good a man as you.  ABRAM. No better.  SAMPSON. Well, sir.   Enter Benvolio.  GREGORY. Say better; here comes one of my master’s kinsmen.  SAMPSON. Yes, better, sir.  ABRAM. You lie.  SAMPSON. Draw, if you be men. Gregory, remember thy washing blow.   [_They fight._]  BENVOLIO. Part, fools! put up your swords, you know not what you do.   [_Beats down their swords._]   Enter Tybalt.  TYBALT. What, art thou drawn among these heartless hinds? Turn thee Benvolio, look upon thy death.  BENVOLIO. I do but keep the peace, put up thy sword, Or manage it to part these men with me.  TYBALT. What, drawn, and talk of peace? I hate the word As I hate hell, all Montagues, and thee: Have at thee, coward.   [_They fight._]   Enter three or four Citizens with clubs.  FIRST CITIZEN. Clubs, bills and partisans! Strike! Beat them down! Down with the Capulets! Down with the Montagues!   Enter Capulet in his gown, and Lady Capulet.  CAPULET. What noise is this? Give me my long sword, ho!  LADY CAPULET. A crutch, a crutch! Why call you for a sword?  CAPULET. My sword, I say! Old Montague is come, And flourishes his blade in spite of me.   Enter Montague and his Lady Montague.  MONTAGUE. Thou villain Capulet! Hold me not, let me go.  LADY MONTAGUE. ",16
311,Romeo and Juliet,William Shakespeare,1597,"Thou shalt not stir one foot to seek a foe.   Enter Prince Escalus, with Attendants.  PRINCE. Rebellious subjects, enemies to peace, Profaners of this neighbour-stained steel,— Will they not hear? What, ho! You men, you beasts, That quench the fire of your pernicious rage With purple fountains issuing from your veins, On pain of torture, from those bloody hands Throw your mistemper’d weapons to the ground And hear the sentence of your moved prince. Three civil brawls, bred of an airy word, By thee, old Capulet, and Montague, Have thrice disturb’d the quiet of our streets, And made Verona’s ancient citizens Cast by their grave beseeming ornaments, To wield old partisans, in hands as old, Canker’d with peace, to part your canker’d hate. If ever you disturb our streets again, Your lives shall pay the forfeit of the peace. For this time all the rest depart away: You, Capulet, shall go along with me, And Montague, come you this afternoon, To know our farther pleasure in this case, To old Free-town, our common judgement-place. Once more, on pain of death, all men depart.   [_Exeunt Prince and Attendants; Capulet, Lady Capulet, Tybalt,  Citizens and Servants._]  MONTAGUE. Who set this ancient quarrel new abroach? Speak, nephew, were you by when it began?  BENVOLIO. Here were the servants of your adversary And yours, close fighting ere I did approach. I drew to part them, in the instant came The fiery Tybalt, with his sword prepar’d, Which, as he breath’d defiance to my ears, He swung about his head, and cut the winds, Who nothing hurt withal, hiss’d him in scorn. While we were interchanging thrusts and blows Came more and more, and fought on part and part, Till the Prince came, who parted either part.  LADY MONTAGUE. O where is Romeo, saw you him today? Right glad I am he was not at this fray.  BENVOLIO. Madam, an hour before the worshipp’d sun Peer’d forth the golden window of the east, A troubled mind drave me to walk abroad, Where underneath the grove of sycamore That w",16
312,Romeo and Juliet,William Shakespeare,1597,"estward rooteth from this city side, So early walking did I see your son. Towards him I made, but he was ware of me, And stole into the covert of the wood. I, measuring his affections by my own, Which then most sought where most might not be found, Being one too many by my weary self, Pursu’d my humour, not pursuing his, And gladly shunn’d who gladly fled from me.  MONTAGUE. Many a morning hath he there been seen, With tears augmenting the fresh morning’s dew, Adding to clouds more clouds with his deep sighs; But all so soon as the all-cheering sun Should in the farthest east begin to draw The shady curtains from Aurora’s bed, Away from light steals home my heavy son, And private in his chamber pens himself, Shuts up his windows, locks fair daylight out And makes himself an artificial night. Black and portentous must this humour prove, Unless good counsel may the cause remove.  BENVOLIO. My noble uncle, do you know the cause?  MONTAGUE. I neither know it nor can learn of him.  BENVOLIO. Have you importun’d him by any means?  MONTAGUE. Both by myself and many other friends; But he, his own affections’ counsellor, Is to himself—I will not say how true— But to himself so secret and so close, So far from sounding and discovery, As is the bud bit with an envious worm Ere he can spread his sweet leaves to the air, Or dedicate his beauty to the sun. Could we but learn from whence his sorrows grow, We would as willingly give cure as know.   Enter Romeo.  BENVOLIO. See, where he comes. So please you step aside; I’ll know his grievance or be much denied.  MONTAGUE. I would thou wert so happy by thy stay To hear true shrift. Come, madam, let’s away,   [_Exeunt Montague and Lady Montague._]  BENVOLIO. Good morrow, cousin.  ROMEO. Is the day so young?  BENVOLIO. But new struck nine.  ROMEO. Ay me, sad hours seem long. Was that my father that went hence so fast?  BENVOLIO. It was. What sadness lengthens Romeo’s hours?  ROMEO. Not having that which, having, makes them short.  BENV",16
313,Romeo and Juliet,William Shakespeare,1597,"OLIO. In love?  ROMEO. Out.  BENVOLIO. Of love?  ROMEO. Out of her favour where I am in love.  BENVOLIO. Alas that love so gentle in his view, Should be so tyrannous and rough in proof.  ROMEO. Alas that love, whose view is muffled still, Should, without eyes, see pathways to his will! Where shall we dine? O me! What fray was here? Yet tell me not, for I have heard it all. Here’s much to do with hate, but more with love: Why, then, O brawling love! O loving hate! O anything, of nothing first create! O heavy lightness! serious vanity! Misshapen chaos of well-seeming forms! Feather of lead, bright smoke, cold fire, sick health! Still-waking sleep, that is not what it is! This love feel I, that feel no love in this. Dost thou not laugh?  BENVOLIO. No coz, I rather weep.  ROMEO. Good heart, at what?  BENVOLIO. At thy good heart’s oppression.  ROMEO. Why such is love’s transgression. Griefs of mine own lie heavy in my breast, Which thou wilt propagate to have it prest With more of thine. This love that thou hast shown Doth add more grief to too much of mine own. Love is a smoke made with the fume of sighs; Being purg’d, a fire sparkling in lovers’ eyes; Being vex’d, a sea nourish’d with lovers’ tears: What is it else? A madness most discreet, A choking gall, and a preserving sweet. Farewell, my coz.   [_Going._]  BENVOLIO. Soft! I will go along: And if you leave me so, you do me wrong.  ROMEO. Tut! I have lost myself; I am not here. This is not Romeo, he’s some other where.  BENVOLIO. Tell me in sadness who is that you love?  ROMEO. What, shall I groan and tell thee?  BENVOLIO. Groan! Why, no; but sadly tell me who.  ROMEO. Bid a sick man in sadness make his will, A word ill urg’d to one that is so ill. In sadness, cousin, I do love a woman.  BENVOLIO. I aim’d so near when I suppos’d you lov’d.  ROMEO. A right good markman, and she’s fair I love.  BENVOLIO. A right fair mark, fair coz, is soonest hit.  ROMEO. Well, in that hit you miss: she’ll not be hit With Cupid’s arr",16
314,Romeo and Juliet,William Shakespeare,1597,"ow, she hath Dian’s wit; And in strong proof of chastity well arm’d, From love’s weak childish bow she lives uncharm’d. She will not stay the siege of loving terms Nor bide th’encounter of assailing eyes, Nor ope her lap to saint-seducing gold: O she’s rich in beauty, only poor That when she dies, with beauty dies her store.  BENVOLIO. Then she hath sworn that she will still live chaste?  ROMEO. She hath, and in that sparing makes huge waste; For beauty starv’d with her severity, Cuts beauty off from all posterity. She is too fair, too wise; wisely too fair, To merit bliss by making me despair. She hath forsworn to love, and in that vow Do I live dead, that live to tell it now.  BENVOLIO. Be rul’d by me, forget to think of her.  ROMEO. O teach me how I should forget to think.  BENVOLIO. By giving liberty unto thine eyes; Examine other beauties.  ROMEO. ’Tis the way To call hers, exquisite, in question more. These happy masks that kiss fair ladies’ brows, Being black, puts us in mind they hide the fair; He that is strucken blind cannot forget The precious treasure of his eyesight lost. Show me a mistress that is passing fair, What doth her beauty serve but as a note Where I may read who pass’d that passing fair? Farewell, thou canst not teach me to forget.  BENVOLIO. I’ll pay that doctrine, or else die in debt.   [_Exeunt._]  SCENE II. A Street.   Enter Capulet, Paris and Servant.  CAPULET. But Montague is bound as well as I, In penalty alike; and ’tis not hard, I think, For men so old as we to keep the peace.  PARIS. Of honourable reckoning are you both, And pity ’tis you liv’d at odds so long. But now my lord, what say you to my suit?  CAPULET. But saying o’er what I have said before. My child is yet a stranger in the world, She hath not seen the change of fourteen years; Let two more summers wither in their pride Ere we may think her ripe to be a bride.  PARIS. Younger than she are happy mothers made.  CAPULET. And too soon marr’d are those so early made. The eart",16
315,Romeo and Juliet,William Shakespeare,1597,"h hath swallowed all my hopes but she, She is the hopeful lady of my earth: But woo her, gentle Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice. This night I hold an old accustom’d feast, Whereto I have invited many a guest, Such as I love, and you among the store, One more, most welcome, makes my number more. At my poor house look to behold this night Earth-treading stars that make dark heaven light: Such comfort as do lusty young men feel When well apparell’d April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house. Hear all, all see, And like her most whose merit most shall be: Which, on more view of many, mine, being one, May stand in number, though in reckoning none. Come, go with me. Go, sirrah, trudge about Through fair Verona; find those persons out Whose names are written there, [_gives a paper_] and to them say, My house and welcome on their pleasure stay.   [_Exeunt Capulet and Paris._]  SERVANT. Find them out whose names are written here! It is written that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his pencil, and the painter with his nets; but I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned. In good time!   Enter Benvolio and Romeo.  BENVOLIO. Tut, man, one fire burns out another’s burning, One pain is lessen’d by another’s anguish; Turn giddy, and be holp by backward turning; One desperate grief cures with another’s languish: Take thou some new infection to thy eye, And the rank poison of the old will die.  ROMEO. Your plantain leaf is excellent for that.  BENVOLIO. For what, I pray thee?  ROMEO. For your broken shin.  BENVOLIO. Why, Romeo, art thou mad?  ROMEO. Not mad, but bound more than a madman is: Shut up in prison, kept without my food, Whipp",16
316,Romeo and Juliet,William Shakespeare,1597,"’d and tormented and—God-den, good fellow.  SERVANT. God gi’ go-den. I pray, sir, can you read?  ROMEO. Ay, mine own fortune in my misery.  SERVANT. Perhaps you have learned it without book. But I pray, can you read anything you see?  ROMEO. Ay, If I know the letters and the language.  SERVANT. Ye say honestly, rest you merry!  ROMEO. Stay, fellow; I can read.   [_He reads the letter._]  _Signior Martino and his wife and daughters; County Anselmo and his beauteous sisters; The lady widow of Utruvio; Signior Placentio and his lovely nieces; Mercutio and his brother Valentine; Mine uncle Capulet, his wife, and daughters; My fair niece Rosaline and Livia; Signior Valentio and his cousin Tybalt; Lucio and the lively Helena. _   A fair assembly. [_Gives back the paper_] Whither should they come?  SERVANT. Up.  ROMEO. Whither to supper?  SERVANT. To our house.  ROMEO. Whose house?  SERVANT. My master’s.  ROMEO. Indeed I should have ask’d you that before.  SERVANT. Now I’ll tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine. Rest you merry.   [_Exit._]  BENVOLIO. At this same ancient feast of Capulet’s Sups the fair Rosaline whom thou so lov’st; With all the admired beauties of Verona. Go thither and with unattainted eye, Compare her face with some that I shall show, And I will make thee think thy swan a crow.  ROMEO. When the devout religion of mine eye Maintains such falsehood, then turn tears to fire; And these who, often drown’d, could never die, Transparent heretics, be burnt for liars. One fairer than my love? The all-seeing sun Ne’er saw her match since first the world begun.  BENVOLIO. Tut, you saw her fair, none else being by, Herself pois’d with herself in either eye: But in that crystal scales let there be weigh’d Your lady’s love against some other maid That I will show you shining at this feast, And she shall scant show well that now shows best.  ROMEO. I’ll go along, n",16
317,Romeo and Juliet,William Shakespeare,1597,"o such sight to be shown, But to rejoice in splendour of my own.   [_Exeunt._]  SCENE III. Room in Capulet’s House.   Enter Lady Capulet and Nurse.  LADY CAPULET. Nurse, where’s my daughter? Call her forth to me.  NURSE. Now, by my maidenhead, at twelve year old, I bade her come. What, lamb! What ladybird! God forbid! Where’s this girl? What, Juliet!   Enter Juliet.  JULIET. How now, who calls?  NURSE. Your mother.  JULIET. Madam, I am here. What is your will?  LADY CAPULET. This is the matter. Nurse, give leave awhile, We must talk in secret. Nurse, come back again, I have remember’d me, thou’s hear our counsel. Thou knowest my daughter’s of a pretty age.  NURSE. Faith, I can tell her age unto an hour.  LADY CAPULET. She’s not fourteen.  NURSE. I’ll lay fourteen of my teeth, And yet, to my teen be it spoken, I have but four, She is not fourteen. How long is it now To Lammas-tide?  LADY CAPULET. A fortnight and odd days.  NURSE. Even or odd, of all days in the year, Come Lammas Eve at night shall she be fourteen. Susan and she,—God rest all Christian souls!— Were of an age. Well, Susan is with God; She was too good for me. But as I said, On Lammas Eve at night shall she be fourteen; That shall she, marry; I remember it well. ’Tis since the earthquake now eleven years; And she was wean’d,—I never shall forget it—, Of all the days of the year, upon that day: For I had then laid wormwood to my dug, Sitting in the sun under the dovehouse wall; My lord and you were then at Mantua: Nay, I do bear a brain. But as I said, When it did taste the wormwood on the nipple Of my dug and felt it bitter, pretty fool, To see it tetchy, and fall out with the dug! Shake, quoth the dovehouse: ’twas no need, I trow, To bid me trudge. And since that time it is eleven years; For then she could stand alone; nay, by th’rood She could have run and waddled all about; For even the day before she broke her brow, And then my husband,—God be with his soul! A was a merry man,—took up the child: ‘Ye",16
318,Romeo and Juliet,William Shakespeare,1597,"a,’ quoth he, ‘dost thou fall upon thy face? Thou wilt fall backward when thou hast more wit; Wilt thou not, Jule?’ and, by my holidame, The pretty wretch left crying, and said ‘Ay’. To see now how a jest shall come about. I warrant, and I should live a thousand years, I never should forget it. ‘Wilt thou not, Jule?’ quoth he; And, pretty fool, it stinted, and said ‘Ay.’  LADY CAPULET. Enough of this; I pray thee hold thy peace.  NURSE. Yes, madam, yet I cannot choose but laugh, To think it should leave crying, and say ‘Ay’; And yet I warrant it had upon it brow A bump as big as a young cockerel’s stone; A perilous knock, and it cried bitterly. ‘Yea,’ quoth my husband, ‘fall’st upon thy face? Thou wilt fall backward when thou comest to age; Wilt thou not, Jule?’ it stinted, and said ‘Ay’.  JULIET. And stint thou too, I pray thee, Nurse, say I.  NURSE. Peace, I have done. God mark thee to his grace Thou wast the prettiest babe that e’er I nurs’d: And I might live to see thee married once, I have my wish.  LADY CAPULET. Marry, that marry is the very theme I came to talk of. Tell me, daughter Juliet, How stands your disposition to be married?  JULIET. It is an honour that I dream not of.  NURSE. An honour! Were not I thine only nurse, I would say thou hadst suck’d wisdom from thy teat.  LADY CAPULET. Well, think of marriage now: younger than you, Here in Verona, ladies of esteem, Are made already mothers. By my count I was your mother much upon these years That you are now a maid. Thus, then, in brief; The valiant Paris seeks you for his love.  NURSE. A man, young lady! Lady, such a man As all the world—why he’s a man of wax.  LADY CAPULET. Verona’s summer hath not such a flower.  NURSE. Nay, he’s a flower, in faith a very flower.  LADY CAPULET. What say you, can you love the gentleman? This night you shall behold him at our feast; Read o’er the volume of young Paris’ face, And find delight writ there with beauty’s pen. Examine every married lineament, And see how one ",16
